Geo Hierarchy - Geo;Geo Hierarchy - Country;Call Center;Case Number;Case Status;Case Created On Date;Completion Date;Agent Name;Service Account;Agreement Type;Problem Code Category;Problem Code;Resolution Code;Product Family;Model Name;Origin;First Work Order Number;Work Order Number;Work Order Address;Serial Number;# of TSC Break Fix Resolved Cases;# of Service Fix Resolved Cases
North America;Canada;Call Center : Rabat CA;CAS-4466011-D6B9P2;Resolved;10/01/2025;14/01/2025;Mohammed Debich;Alberta Health Services;MPS;;;;MS52x;MS521dn;HDIS;;;;4600232427Y63;1;0
North America;Canada;Call Center : Rabat CA;CAS-4610022-W6C8M7;Resolved;24/02/2025;24/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MS52x;MS521dn;HDIS;;;;4600233427YG6;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457907-V0G1X1;Resolved;08/01/2025;09/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MS52x;MS521dn;HDIS;;;;46002334280VM;1;0
North America;Canada;Call Center : Rabat CA;CAS-4661918-J3S7T3;Resolved;11/03/2025;11/03/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MS42x;MS421dn;HDIS;;;;460083610D3PT;1;0
North America;Canada;Call Center : Rabat CA;CAS-4722934-Y4G5Y8;Resolved;28/03/2025;28/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MS42x;MS421dn;HDIS;;;;460085210LC4V;1;0
North America;Canada;Call Center : Rabat CA;CAS-4524721-W2R9F3;Resolved;29/01/2025;29/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MS42x;MS421dn;HDIS;;;;4600933310BX3;1;0
North America;Canada;Call Center : Rabat CA;CAS-4673095-R6W6S6;Resolved;13/03/2025;13/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MS42x;MS421dn;HDIS;;;;4600933310BXW;1;0
North America;Canada;Call Center : Rabat CA;CAS-4677649-V7G3B4;Resolved;14/03/2025;14/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MS42x;MS421dn;HDIS;;;;4600933310BXW;1;0
North America;Canada;Call Center : Rabat CA;CAS-4699629-D9J7X6;Resolved;21/03/2025;24/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MS42x;MS421dn;HDIS;;;;4600933310BXW;1;0
North America;Canada;Call Center : Rabat CA;CAS-4458042-Q0N0Z3;Resolved;09/01/2025;09/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MS53x;MS531dw;HDIS;;;;4602341202HCD;1;0
North America;Canada;Call Center : Rabat CA;CAS-4453549-P0Q6K4;Resolved;07/01/2025;10/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306PH1;1;0
North America;Canada;Call Center : Rabat CA;CAS-4600412-R2Z2L3;Resolved;21/02/2025;21/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306R95;1;0
North America;Canada;Call Center : Rabat CA;CAS-4452477-M0N9G8;Resolved;07/01/2025;07/01/2025;Ayman Elassal;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306RP8;1;0
North America;Canada;Call Center : Rabat CA;CAS-4539780-R2D8D6;Resolved;03/02/2025;03/02/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306VY4;1;0
North America;Canada;Call Center : Rabat CA;CAS-4464976-R7B7L1;Resolved;10/01/2025;10/01/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306VYR;1;0
North America;Canada;Call Center : Rabat CA;CAS-4521560-M2G3V5;Resolved;28/01/2025;28/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306W61;1;0
North America;Canada;Call Center : Rabat CA;CAS-4662957-Y6C3J6;Resolved;11/03/2025;12/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306WKF;1;0
North America;Canada;Call Center : Rabat CA;CAS-4552660-G8N7S5;Resolved;06/02/2025;08/02/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306WNF;1;0
North America;Canada;Call Center : Rabat CA;CAS-4695501-T6V3N6;Resolved;20/03/2025;20/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306WNM;1;0
North America;Canada;Call Center : Rabat CA;CAS-4696531-Y0R2B8;Resolved;20/03/2025;20/03/2025;Walid Talbi;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;4602424306WNM;1;0
North America;Canada;Call Center : Rabat CA;CAS-4434144-D8Q7V8;Resolved;30/12/2024;01/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;460242730737D;1;0
North America;Canada;Call Center : Rabat CA;CAS-4637149-X2T7V0;Resolved;04/03/2025;04/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MS63x;MS632dwe;HDIS;;;;46024273073CX;1;0
North America;Canada;Call Center : Rabat CA;CAS-4443174-T6P7F9;Resolved;03/01/2025;06/01/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;502708946D619;1;0
North America;Canada;Call Center : Rabat CA;CAS-4718640-Z6T3F5;Resolved;27/03/2025;28/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;50270994597C5;1;0
North America;Canada;Call Center : Rabat CA;CAS-4635688-R8Y3L6;Resolved;04/03/2025;04/03/2025;Mohammed Debich;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;5027129459H13;1;0
North America;Canada;Call Center : Rabat CA;CAS-4690422-D4F2V6;Resolved;19/03/2025;19/03/2025;Hicham Imam;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;5027129459H7H;1;0
North America;Canada;Call Center : Rabat CA;CAS-4655680-V9Z4F3;Resolved;10/03/2025;10/03/2025;Walid Talbi;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;50271294653YC;1;0
North America;Canada;Call Center : Rabat CA;CAS-4502702-P4R5G2;Resolved;22/01/2025;22/01/2025;Walid Talbi;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;5027159465B4K;1;0
North America;Canada;Call Center : Rabat CA;CAS-4506817-B1F7H2;Resolved;23/01/2025;24/01/2025;Omar Messaad;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;5027159465B4K;1;0
North America;Canada;Call Center : Rabat CA;CAS-4506818-H7X4V6;Resolved;23/01/2025;24/01/2025;Omar Messaad;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;5027159465B4K;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457984-V3H1K2;Resolved;08/01/2025;09/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;502718946DPFG;1;0
North America;Canada;Call Center : Rabat CA;CAS-4614215-X1J1T6;Resolved;25/02/2025;25/02/2025;Mohammed Debich;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;5027209455RV3;1;0
North America;Canada;Call Center : Rabat CA;CAS-4498408-J3N5C5;Resolved;21/01/2025;22/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;CS51x;CS510de;HDIS;;;;50272694567H1;1;0
North America;Canada;Call Center : Rabat CA;CAS-4726607-Z5Q4Q6;Resolved;31/03/2025;31/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;5027309456H0F;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457870-N9F9H6;Resolved;08/01/2025;08/01/2025;Amine Ennajih;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;502738945PW0X;1;0
North America;Canada;Call Center : Rabat CA;CAS-4501339-V6B6T5;Resolved;22/01/2025;22/01/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;CS51x;X954dhe;HDIS;;;;5027409467G4X;1;0
North America;Canada;Call Center : Rabat CA;CAS-4510715-H0C0P3;Resolved;24/01/2025;24/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;CS62x;CS622de;HDIS;;;;502923403RP83;1;0
North America;Canada;Call Center : Rabat CA;CAS-4466120-B6V3C1;Resolved;10/01/2025;10/01/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;CS73x;CS735de;HDIS;;;;5030325310P1D;1;0
North America;Canada;Call Center : Rabat CA;CAS-4449248-X0M5Z6;Resolved;06/01/2025;07/01/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;CS73x;CS735de;HDIS;;;;5030325310P1K;1;0
North America;Canada;Call Center : Rabat CA;CAS-4480785-S5V4S1;Resolved;15/01/2025;15/01/2025;Hicham Imam;Alberta Health Services;MPS;;;;CS73x;CS735de;HDIS;;;;5030325310P1K;1;0
North America;Canada;Call Center : Rabat CA;CAS-4609160-T0Y9K6;Resolved;24/02/2025;25/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;CS63x;CS632dwe;HDIS;;;;50313120102MV;1;0
North America;Canada;Call Center : Rabat CA;CAS-4594101-Y4G4K1;Resolved;19/02/2025;20/02/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;CS63x;CS632dwe;HDIS;;;;5031403030L15;1;0
North America;Canada;Call Center : Rabat CA;CAS-4590406-D6Q4Q8;Resolved;18/02/2025;18/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;CS53x;CS531dw;HDIS;;;;5031417030Y0X;1;0
North America;Canada;Call Center : Rabat CA;CAS-4618333-S0Z6F0;Resolved;26/02/2025;26/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;CS53x;CS531dw;HDIS;;;;503141903108B;1;0
North America;Canada;Call Center : Rabat CA;CAS-4613145-T5L3N1;Resolved;25/02/2025;25/02/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;CS53x;CS531dw;HDIS;;;;503141903108H;1;0
North America;Canada;Call Center : Rabat CA;CAS-4713315-G8X7X0;Resolved;26/03/2025;26/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;CS53x;CS531dw;HDIS;;;;5031424031301;1;0
North America;Canada;Call Center : Rabat CA;CAS-4547905-F5X4D2;Resolved;05/02/2025;05/02/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;CS53x;CS531dw;HDIS;;;;5031424031315;1;0
North America;Canada;Call Center : Rabat CA;CAS-4600338-H0J3J5;Resolved;21/02/2025;21/02/2025;Mohammed Debich;Alberta Health Services;MPS;;;;CS53x;CS531dw;HDIS;;;;503142403137K;1;0
North America;Canada;Call Center : Rabat CA;CAS-4661373-F1J6F3;Resolved;11/03/2025;14/03/2025;Mohammed Debich;Alberta Health Services;MPS;;;;C95x;C950de;HDIS;;;;5058100210245;1;0
North America;Canada;Call Center : Rabat CA;CAS-4522358-Z3T3M7;Resolved;28/01/2025;29/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;C79x;C792dte;HDIS;;;;5062459474NR9;1;0
North America;Canada;Call Center : Rabat CA;CAS-4489303-G5S2F5;Resolved;17/01/2025;17/01/2025;Omar Messaad;Alberta Health Services;MPS;;;;C79x;C792de;HDIS;;;;5062489474TT3;1;0
North America;Canada;Call Center : Rabat CA;CAS-4540890-C8V7Z0;Resolved;03/02/2025;03/02/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;CS82x;CS820dte;HDIS;;;;50636190103YW;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457968-L9K4Y6;Resolved;08/01/2025;09/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701532HH04ML4;1;0
North America;Canada;Call Center : Rabat CA;CAS-4458005-D3J3N4;Resolved;08/01/2025;09/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701532HH04N05;1;0
North America;Canada;Call Center : Rabat CA;CAS-4710123-R2R7X6;Resolved;25/03/2025;26/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX41x;MX410de;HDIS;;;;701532LM04WD0;1;0
North America;Canada;Call Center : Rabat CA;CAS-4682322-Y0F3J6;Resolved;17/03/2025;18/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX41x;MX410de;HDIS;;;;701532LM04WNF;1;0
North America;Canada;Call Center : Rabat CA;CAS-4604308-X7C9D5;Resolved;21/02/2025;24/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0DVN0;1;0
North America;Canada;Call Center : Rabat CA;CAS-4657073-V7K8C5;Resolved;10/03/2025;11/03/2025;Mohammed Debich;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0DVNF;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457974-H1M7M7;Resolved;08/01/2025;09/01/2025;Hicham Imam;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0DW82;1;0
North America;Canada;Call Center : Rabat CA;CAS-4660725-R7P0G7;Resolved;11/03/2025;12/03/2025;Amine Ennajih;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0DWMX;1;0
North America;Canada;Call Center : Rabat CA;CAS-4677675-D1D3V1;Resolved;14/03/2025;14/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0DX2H;1;0
North America;Canada;Call Center : Rabat CA;CAS-4547593-T3N3Z2;Resolved;05/02/2025;05/02/2025;Walid Talbi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0DX64;1;0
North America;Canada;Call Center : Rabat CA;CAS-4685388-C3H5G1;Resolved;18/03/2025;18/03/2025;Amine Ennajih;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K2WK;1;0
North America;Canada;Call Center : Rabat CA;CAS-4710302-L5Z5F4;Resolved;25/03/2025;25/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K2WK;1;0
North America;Canada;Call Center : Rabat CA;CAS-4713603-Q1S3Z1;Resolved;26/03/2025;26/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K2WK;1;0
North America;Canada;Call Center : Rabat CA;CAS-4572288-Z5X0S2;Resolved;12/02/2025;12/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K3BN;1;0
North America;Canada;Call Center : Rabat CA;CAS-4572331-Z5Q3X5;Resolved;12/02/2025;12/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K3BN;1;0
North America;Canada;Call Center : Rabat CA;CAS-4691315-Q1Y3Z5;Resolved;19/03/2025;19/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K3FP;1;0
North America;Canada;Call Center : Rabat CA;CAS-4502656-G2F8S7;Resolved;22/01/2025;22/01/2025;Hicham Imam;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K3N0;1;0
North America;Canada;Call Center : Rabat CA;CAS-4540105-L1Y3G6;Resolved;03/02/2025;05/02/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K6HX;1;0
North America;Canada;;CAS-4515797-K9F9C7;Resolved;27/01/2025;27/01/2025;webMethods CRM Prod;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K6MR;1;0
North America;Canada;Call Center : Rabat CA;CAS-4672462-T7H0R5;Resolved;13/03/2025;13/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K6X1;1;0
North America;Canada;Call Center : Rabat CA;CAS-4676549-D1P4M0;Resolved;14/03/2025;14/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K6X1;1;0
North America;Canada;Call Center : Rabat CA;CAS-4483730-H7Q4Q8;Resolved;16/01/2025;16/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701544HH0K6ZK;1;0
North America;Canada;Call Center : Rabat CA;CAS-4461147-Y7N2M8;Resolved;09/01/2025;14/01/2025;Amine Ennajih;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0KVNP;1;0
North America;Canada;Call Center : Rabat CA;CAS-4717671-Z0C8N8;Resolved;27/03/2025;27/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0KVR7;1;0
North America;Canada;Call Center : Rabat CA;CAS-4549587-F3X6C8;Resolved;05/02/2025;05/02/2025;Walid Talbi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0KVWH;1;0
North America;Canada;Call Center : Rabat CA;CAS-4633048-X0V2Y1;Resolved;03/03/2025;03/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0MD1X;1;0
North America;Canada;Call Center : Rabat CA;CAS-4603386-L1G2Z9;Resolved;21/02/2025;21/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0N574;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457905-V5S9H5;Resolved;08/01/2025;08/01/2025;Hicham Imam;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0N57B;1;0
North America;Canada;Call Center : Rabat CA;CAS-4492606-N8X0V8;Resolved;20/01/2025;20/01/2025;Amine Ennajih;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0N57N;1;0
North America;Canada;Call Center : Rabat CA;CAS-4447848-D1H4Z7;Resolved;06/01/2025;07/01/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0N5VH;1;0
North America;Canada;Call Center : Rabat CA;CAS-4675382-C5F1Z7;Resolved;14/03/2025;18/03/2025;Walid Talbi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0NHNG;1;0
North America;Canada;Call Center : Rabat CA;CAS-4686525-D5H2H1;Resolved;18/03/2025;18/03/2025;Walid Talbi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0NHNG;1;0
North America;Canada;Call Center : Rabat CA;CAS-4652694-G5H2L8;Resolved;07/03/2025;07/03/2025;Walid Talbi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0NHRP;1;0
North America;Canada;Call Center : Rabat CA;CAS-4458011-D9J8T5;Resolved;08/01/2025;09/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701545HH0NHTR;1;0
North America;Canada;Call Center : Rabat CA;CAS-4529415-X3Y3N9;Resolved;30/01/2025;30/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701556HH0RZL8;1;0
North America;Canada;Call Center : Rabat CA;CAS-4530174-K1W8D4;Resolved;30/01/2025;30/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701556HH0RZL8;1;0
North America;Canada;Call Center : Rabat CA;CAS-4597925-D0R7R3;Resolved;20/02/2025;20/02/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701556HH0RZN4;1;0
North America;Canada;Call Center : Rabat CA;CAS-4472021-Z9N8Y5;Resolved;13/01/2025;14/01/2025;Hicham Imam;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;701556HH0T7C5;1;0
North America;Canada;Call Center : Rabat CA;CAS-4726308-J6K9B6;Resolved;31/03/2025;31/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0VVT0;1;0
North America;Canada;Call Center : Rabat CA;CAS-4647567-K9D9T7;Resolved;06/03/2025;06/03/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0WCRZ;1;0
North America;Canada;Call Center : Rabat CA;CAS-4685880-B8Q6J5;Resolved;18/03/2025;21/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0WCRZ;1;0
North America;Canada;Call Center : Rabat CA;CAS-4695863-Z9Y8S2;Resolved;20/03/2025;20/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0WK88;1;0
North America;Canada;Call Center : Rabat CA;CAS-4458002-H6L3H1;Resolved;08/01/2025;09/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0WK8D;1;0
North America;Canada;Call Center : Rabat CA;CAS-4563440-N4P1G1;Resolved;10/02/2025;11/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0WK8R;1;0
North America;Canada;Call Center : Rabat CA;CAS-4691609-S9G9X8;Resolved;19/03/2025;19/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0WK95;1;0
North America;Canada;Call Center : Rabat CA;CAS-4631491-H1Z9Y8;Resolved;03/03/2025;03/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0Y263;1;0
North America;Canada;Call Center : Rabat CA;CAS-4632202-M3Y1X0;Resolved;03/03/2025;03/03/2025;Mohammed Debich;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0Y264;1;0
North America;Canada;Call Center : Rabat CA;CAS-4632212-N4B3V3;Resolved;03/03/2025;03/03/2025;Mohammed Debich;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0Y264;1;0
North America;Canada;Call Center : Rabat CA;CAS-4488924-R3G6M6;Resolved;17/01/2025;17/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0Y268;1;0
North America;Canada;Call Center : Rabat CA;CAS-4488926-H0D3B8;Resolved;17/01/2025;17/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0Y268;1;0
North America;Canada;Call Center : Rabat CA;CAS-4651408-M0C9V5;Resolved;07/03/2025;10/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70155PHH0Y274;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457903-D6S6H3;Resolved;08/01/2025;08/01/2025;Hicham Imam;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH136N4;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457908-J6R5C5;Resolved;08/01/2025;09/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH136N4;1;0
North America;Canada;Call Center : Rabat CA;CAS-4568367-R7B1M4;Resolved;11/02/2025;11/02/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH13BLB;1;0
North America;Canada;Call Center : Rabat CA;CAS-4567854-J1R4R8;Resolved;11/02/2025;11/02/2025;Ayman Elassal;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH1657G;1;0
North America;Canada;Call Center : Rabat CA;CAS-4449229-W0Q3J8;Resolved;06/01/2025;06/01/2025;Walid Talbi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH16D13;1;0
North America;Canada;Call Center : Rabat CA;CAS-4457917-J2B8H5;Resolved;08/01/2025;09/01/2025;Adam Es-Salmi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH16K4G;1;0
North America;Canada;Call Center : Rabat CA;CAS-4648675-T2W7L2;Resolved;06/03/2025;06/03/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH18XTN;1;0
North America;Canada;Call Center : Rabat CA;CAS-4720939-T0W6K4;Resolved;28/03/2025;28/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH1BC4T;1;0
North America;Canada;Call Center : Rabat CA;CAS-4677122-B8Z2J3;Resolved;14/03/2025;14/03/2025;Hicham Imam;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70156PHH1CD6H;1;0
North America;Canada;Call Center : Rabat CA;CAS-4631889-C6Z9N0;Resolved;03/03/2025;06/03/2025;Mohammed Debich;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70158PHH1WNDP;1;0
North America;Canada;Call Center : Rabat CA;CAS-4640118-S2S0Q9;Resolved;05/03/2025;05/03/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70158PHH1WV35;1;0
North America;Canada;Call Center : Rabat CA;CAS-4626981-N4J3T4;Resolved;28/02/2025;03/03/2025;Mohammed El Hachimi;Alberta Health Services;MPS;;;;MX51x;MX511de;HDIS;;;;70158PHH1WV41;1;0
North America;Canada;Call Center : Rabat CA;CAS-4443983-R6R6G4;Resolved;03/01/2025;07/01/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX61x;MX611dhe;HDIS;;;;701645HH051PG;1;0
North America;Canada;Call Center : Rabat CA;CAS-4515897-T5R6Z8;Resolved;27/01/2025;27/01/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX61x;MX611dhe;HDIS;;;;701645HH051R8;1;0
North America;Canada;Call Center : Rabat CA;CAS-4502102-T9R3P6;Resolved;22/01/2025;22/01/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX61x;MX611dhe;HDIS;;;;701645HH052FK;1;0
North America;Canada;Call Center : Rabat CA;CAS-4445554-L1H3R5;Resolved;06/01/2025;06/01/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX61x;MX611dhe;HDIS;;;;701645HH052L1;1;0
North America;Canada;Call Center : Rabat CA;CAS-4502108-F5G6S8;Resolved;22/01/2025;22/01/2025;Adil El Ghzaoui;Alberta Health Services;MPS;;;;MX61x;MX611dhe;HDIS;;;;701645HH052LC;1;0
North America;Canada;Call Center : Rabat CA;CAS-4576815-S6D5F2;Resolved;13/02/2025;13/02/2025;Yassine El Khattary;Alberta Health Services;MPS;;;;MX61x;MX611dhe;HDIS;;;;701645HH052RM;1;0
